Package Name;Review Text
br.gov.dataprev.sinefacil;Aguardando boas notícias. XD
br.gov.dataprev.sinefacil;Gostei simples e fácil acesso
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom este aplicativo tá de parabéns a equipe que criou
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Testando ainda.
br.gov.dataprev.sinefacil;Funciana bem o unico contra é que as empresas não retiram as vagas expiradas e temos que nos deslocar até o sine para retirar do cadastro.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Simples e eficiente
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Não estou conseguindo fazer a leitura do QR code. Pelo site tbm é horrivel para acessar. Atualizem este App que seria para facilitar nossa candidatura nas vagas mas está nos fazendo perder oportunidades!!!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;O QR code não ler, entrei com a outra opção , agora ele ta pedindo para eu atualizar no sine mais proximo da minha casa sendo que não tem nem 24 horas que fui no sine e a atendente tinha atualizado meu cadastro. Espero que esse app melhore, pessoas procurando vaga de emprego e ter que depender do app e muito dificil. Em caso de melhora eu avalio melhor.
br.gov.dataprev.sinefacil;Não consigo nem entrar no app nem com o meu seguro desemprego da erro e com minha senha tbm.... Uma grande bosta .....
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;Bom, para vaga aparece vagas em cidades longe e na hr de marcar entrevista ñ aparece tds os dados, porque marquei a vaga e mandaram a carta no email e falando que é pra mulher e agora ñ da pra ver o nome das empresas.
br.gov.dataprev.sinefacil;É bom
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Muito bom
br.gov.dataprev.sinefacil;Muito bom ajuda muito
br.gov.dataprev.sinefacil;Não consigo entrar , só diz que minha sessão expirou
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Horrível o aplicativo, não dá pra atualizar os dados... Quando termino de corrigir os dados e vou atualizar diz que a sessão expirou!! Já entrei pelo PC e é a mesma coisa, não dá pra atualizar os dados e usar o sistema.
br.gov.dataprev.sinefacil;Não consigo abrir o app
br.gov.dataprev.sinefacil;Péssimo, confuso, mal feito no geral
br.gov.dataprev.sinefacil;Tá muito ruim só pede pra trocar objetivo pô , nada funciona como ficou péssimo esse app,lamento mas não vejo uma vaga nenhuma
br.gov.dataprev.sinefacil;Péssimo
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;"Não consigo atualizar meu endereço no empregabrasil, da sempre uma ""falha ao processar"" porem no IMO meu endereço ta ok, mas quando abro o app do Sine aparece o endereço antigo. Sem contar que quando entro no site empregabrasil, aparece diferente de como aparece o da minha esposa, num tem QR Cod e não tem nada. Ja tentei de tudo!! Me ajudem pelo amor de Deus!!!!!"
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Aplicativo horrível nao apereceu ate agora nada de vaga de emprego para mim na areia de produção
br.gov.dataprev.sinefacil;Eu fico com o QR code apontando pra câmera e nada,não aparece nada pra tirar a foto
br.gov.dataprev.sinefacil;Aparecem as vagas faco td o tramite para agendar quando clico em confirmar da erro ai volto já não tem mais a vaga e não eh apenas com uma mas sim TDs as vagas que aparecem.
br.gov.dataprev.sinefacil;Não lê o QR code, já imprimi vários no sine da minha cidade com ótima qualidade de impressão e mesmo assim não está lendo. Resumindo não consigo usar o App.
br.gov.dataprev.sinefacil;Bom
br.gov.dataprev.sinefacil;Tá legal só precisa mas oportunidade para o povo de Guarulhos
br.gov.dataprev.sinefacil;O aplicativo não funciona e não ajuda em nada so nos atrasa ja perdi duas vagas de emprego por conta disso e eu estou precisando muito isso e um desrespeito arruma isso ai
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Aplicativo horrível não serve pra nada, não consegui fazer nada e nem atualizar meus dados... Concertem isso por favor.
br.gov.dataprev.sinefacil;Nao esta dando pra finalizar a entrevista mais. A vaga esta aparecendo,quando clico (quero esta vaga)aparece: Nao foi possivel reallizar o agendamento para a entrevista. Dessa forma perco a vaga pois nao da pra vizualizar o nome do empregador. Por favor concertem isso preciso muito de um emprego
br.gov.dataprev.sinefacil;Um lixo tinha que ser melhor
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Ruim
br.gov.dataprev.sinefacil;Quase nunca funciona.
br.gov.dataprev.sinefacil;Olhei no sine hoje, tinha muitas vaga de emprego na minha área, e quando olho aqui não tem nenhuma. App é péssimo
br.gov.dataprev.sinefacil;Olha tem muitas vagas.que serve para mim.poderia colocar a opção da gente se cadastrar a vaga que se encaixe no nosso perfil pois ficar esperando por vocês. Não da pois sempre demora muito ate o momento so fiz uma entrevista e mesmo assim foi engano. Poderia olhar está possibilidade ainda tembque melhorar muito
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Já faz um tempo que uso e nunca apareceu nenhuma vaga porcaria
br.gov.dataprev.sinefacil;Ótimo
br.gov.dataprev.sinefacil;o meu cadastro deu certo de primeira, mas o do meu marido nao da certo faz dias. Após o cadastro eu nao sei o que fazer porque diz que está sem conexão com a internet.
br.gov.dataprev.sinefacil;Já é vários dias que esse app está assim. Não consigo agendar as entrevista. Diz para procurar os responsáveis. Quem é esses responsáveis
br.gov.dataprev.sinefacil;Tem que concertar o leitor de RQ Code não está lendo de jeito nenhum
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;O QR code não quer carrega, ja peguei outro qr code mais tbm não deu e desinstalar e instalar mais foi funciono e agora?
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Toda hora a sessão expira, nem da tempo de atualizar o cadastro.
br.gov.dataprev.sinefacil;Gostaria de saber o motivo pelo qual só fica aparecendo que não está conectado a internet quando pesquiso vagas de emprego, sendo que está funcionando minha internet normalmente, e não tem nenhum problema na rede. Poderia me ajudar?
br.gov.dataprev.sinefacil;Como faço para excluir meu cadastro??Obrigado
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Recomendo
br.gov.dataprev.sinefacil;Muito bom! Prático e Rápido.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Fiquei apenas uns 20min com ele instalado. Muito ruim!!!
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Me desculpem, mais esse APP é uma BOSTA não serve de nada , sempre atualizo faço de nele , RESUMINDO AS VAGAS NÃO APARECEM.
br.gov.dataprev.sinefacil;o App não pesquisa as vagas.. sem contar que não é possível atualizar informações.
br.gov.dataprev.sinefacil;Muito bom se aparece uma vaga com seu perfil e só se candidatar que já tem o dia da entrevista marcado, sem enrolasão de ficar na espera.
br.gov.dataprev.sinefacil;Muito prático e rápido. Gostei muito.
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;Nunca consigo agendar entrevista, devido a falha na conclusão do agendamento ou excedeu número de agendamento para determinada área. Se é disponibilizado o APP é para minimizar a quantidade de trabalhadores nos postos não é? Já desistalei e instalei novamente porém o erro persiste vocês não possui TI para solucionar?
br.gov.dataprev.sinefacil;
br.gov.dataprev.sinefacil;
